platform,title,link,price,location,price_clean
krisha,3-комнатная квартира · 70 м² · 1/3 этаж,https://krisha.kz/a/show/699471565?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=106,57 500 000 〒,"Бостандыкский р-н, Мкрн. Нурлытау 932",57500000
krisha,3-комнатная квартира · 58 м² · 5/6 этаж,https://krisha.kz/a/show/697675811?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=107,22 499 000 〒,"Сарыарка р-н, Карасай батыра 25/1 — Маг Арман, магСымбат",22499000
krisha,2-комнатная квартира · 75 м² · 11/16 этаж,https://krisha.kz/a/show/1002121184?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=108,35 500 000 〒,"Абайский р-н, Байдибек би стр. 127/7",35500000
krisha,2-комнатная квартира · 52.3 м² · 3/5 этаж,https://krisha.kz/a/show/693518450?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=109,48 500 000 〒,"Бостандыкский р-н, Алматинская 38 — Район мкр Казахфильма",48500000
krisha,2-комнатная квартира · 50 м² · 9/12 этаж,https://krisha.kz/a/show/1005783718?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=110,35 000 000 〒,Чингиз Айтматов 77,35000000
krisha,2-комнатная квартира · 51 м² · 7/15 этаж,https://krisha.kz/a/show/1005631437?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=111,28 000 000 〒,Айнаколь — Айнаколь жумабаева,28000000
krisha,1-комнатная квартира · 19.8 м² · 4/5 этаж,https://krisha.kz/a/show/1005299590?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=112,8 000 000 〒,"Сарыарка р-н, Конституции",8000000
krisha,2-комнатная квартира · 45.5 м² · 4/9 этаж,https://krisha.kz/a/show/1004931452?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=113,25 000 000 〒,"Ауэзовский р-н, мкр Таугуль, Сулейменова — Джандосова",25000000
krisha,2-комнатная квартира · 62 м² · 8/9 этаж,https://krisha.kz/a/show/1004563530?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=114,36 500 000 〒,"Есильский р-н, Мәңгілік Ел 22",36500000
krisha,2-комнатная квартира · 47.9 м² · 5/6 этаж,https://krisha.kz/a/show/1004059337?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=115,29 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Жунисова 2/13 к 10",29000000
krisha,3-комнатная квартира · 68 м² · 2/9 этаж,https://krisha.kz/a/show/1004979925?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=116,35 000 000 〒,"Каратауский р-н, мкр Астана  94 — Возле большой мечети им. Сейитжана кари",35000000
krisha,3-комнатная квартира · 63 м² · 5/5 этаж,https://krisha.kz/a/show/1005504228?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=117,18 500 000 〒,7-й мкр 29,18500000
krisha,3-комнатная квартира · 76.2 м² · 5/5 этаж,https://krisha.kz/a/show/1003773591?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=118,56 500 000 〒,"Медеуский р-н, Есенова — Янушкевича",56500000
krisha,3-комнатная квартира · 80 м² · 4/9 этаж,https://krisha.kz/a/show/1003680880?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=119,47 000 000 〒,"Есильский р-н, Сауран 4 — Достық-Сауран",47000000
krisha,2-комнатная квартира · 69.82 м² · 6/9 этаж,https://krisha.kz/a/show/1003546297?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=120,35 000 000 〒,"Нура р-н, Е-34 4",35000000
krisha,2-комнатная квартира · 69.82 м² · 6/9 этаж,https://krisha.kz/a/show/1003546297?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=121,35 000 000 〒,"Нура р-н, Е-34 4",35000000
krisha,2-комнатная квартира · 69.7 м² · 7/12 этаж,https://krisha.kz/a/show/1003412750?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=122,35 950 000 〒,"Есильский р-н, Жошы Хан 13 — Триумфальная арка",35950000
krisha,1-комнатная квартира · 28.8 м² · 9/10 этаж,https://krisha.kz/a/show/1003040324?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=123,19 500 000 〒,"Наурызбайский р-н, мкр Калкаман-2",19500000
krisha,2-комнатная квартира · 62 м² · 12/15 этаж,https://krisha.kz/a/show/1002454507?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=124,53 800 000 〒,"Алмалинский р-н, Райымбека 210",53800000
krisha,3-комнатная квартира · 77.8 м² · 1/5 этаж,https://krisha.kz/a/show/1002401912?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=125,42 000 000 〒,"Алатауский р-н, мкр Саялы",42000000
krisha,2-комнатная квартира · 51 м² · 3/5 этаж,https://krisha.kz/a/show/1001982508?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=126,31 000 000 〒,"Медеуский р-н, Халиуллина 172/3",31000000
krisha,1-комнатная квартира · 44 м² · 6/10 этаж,https://krisha.kz/a/show/1000593146?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=127,28 000 000 〒,"Алматы р-н, Таскескен 17 А,Б — Нурмаганбетова",28000000
krisha,5-комнатная квартира · 253 м² · 3/4 этаж,https://krisha.kz/a/show/671858247?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=128,62 000 000 〒,Пархоменко 68 — Уалиханова,62000000
krisha,2-комнатная квартира · 57 м² · 2/5 этаж,https://krisha.kz/a/show/1005319281?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=129,16 800 000 〒,Алтын казык 4а,16800000
krisha,3-комнатная квартира · 85 м² · 5/5 этаж,https://krisha.kz/a/show/1005518655?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=130,50 000 000 〒,"Ауэзовский р-н, мкр Таугуль-3 — Жандосова",50000000
krisha,3-комнатная квартира · 71.4 м² · 1/5 этаж,https://krisha.kz/a/show/1004276079?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=131,55 000 000 〒,"Жетысуский р-н, мкр Кемел (Первомайское), Эйхе 21",55000000
krisha,2-комнатная квартира · 63.71 м²,https://krisha.kz/a/show/1004698983?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=132,от 34 658 240 〒,"Нура р-н, Улы Дала 14",34658240
krisha,1-комнатная квартира · 35 м²,https://krisha.kz/a/show/760467859?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=133,от 15 000 000 〒,микрорайон 4 61/1,15000000
krisha,3-комнатная квартира · 93.72 м²,https://krisha.kz/a/show/760093992?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=134,от 39 362 400 〒,Есенберлина,39362400
krisha,4-комнатная квартира · 122.38 м²,https://krisha.kz/a/show/694707424?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=135,от 86 522 660 〒,"Есильский р-н, Бухар Жырау 33",86522660
krisha,3-комнатная квартира · 95.12 м²,https://krisha.kz/a/show/694787603?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=136,от 60 306 080 〒,"Каратауский р-н, мкр Нурсат 2, Байтерекова 12",60306080
krisha,1-комнатная квартира · 58 м²,https://krisha.kz/a/show/687262527?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=137,от 31 842 000 〒,"Турксибский р-н, Сарыарка 1/1",31842000
krisha,2-комнатная квартира · 73.1 м²,https://krisha.kz/a/show/760067393?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=138,от 34 503 200 〒,Акберен стр. №4/5,34503200
krisha,1-комнатная квартира · 50 м² · 9/12 этаж,https://krisha.kz/a/show/1005283427?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=139,21 000 000 〒,"Сарыарка р-н, Кубрина 20/1",21000000
krisha,3-комнатная квартира · 88.4 м² · 11/14 этаж,https://krisha.kz/a/show/1005781080?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=140,53 000 000 〒,"Есильский р-н, Туркестан 14",53000000
krisha,2-комнатная квартира · 57 м² · 2/5 этаж,https://krisha.kz/a/show/1005319281?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=141,16 800 000 〒,Алтын казык 4а,16800000
krisha,3-комнатная квартира · 85 м² · 5/5 этаж,https://krisha.kz/a/show/1005518655?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=142,50 000 000 〒,"Ауэзовский р-н, мкр Таугуль-3 — Жандосова",50000000
krisha,3-комнатная квартира · 71.4 м² · 1/5 этаж,https://krisha.kz/a/show/1004276079?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=143,55 000 000 〒,"Жетысуский р-н, мкр Кемел (Первомайское), Эйхе 21",55000000
krisha,2-комнатная квартира · 63.71 м²,https://krisha.kz/a/show/1004698983?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=144,от 34 658 240 〒,"Нура р-н, Улы Дала 14",34658240
krisha,1-комнатная квартира · 35 м²,https://krisha.kz/a/show/760467859?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=145,от 15 000 000 〒,микрорайон 4 61/1,15000000
krisha,3-комнатная квартира · 93.72 м²,https://krisha.kz/a/show/760093992?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=146,от 39 362 400 〒,Есенберлина,39362400
krisha,4-комнатная квартира · 122.38 м²,https://krisha.kz/a/show/694707424?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=147,от 86 522 660 〒,"Есильский р-н, Бухар Жырау 33",86522660
krisha,3-комнатная квартира · 95.12 м²,https://krisha.kz/a/show/694787603?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=148,от 60 306 080 〒,"Каратауский р-н, мкр Нурсат 2, Байтерекова 12",60306080
krisha,1-комнатная квартира · 58 м²,https://krisha.kz/a/show/687262527?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=149,от 31 842 000 〒,"Турксибский р-н, Сарыарка 1/1",31842000
krisha,2-комнатная квартира · 73.1 м²,https://krisha.kz/a/show/760067393?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=150,от 34 503 200 〒,Акберен стр. №4/5,34503200
krisha,1-комнатная квартира · 50 м² · 9/12 этаж,https://krisha.kz/a/show/1005283427?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=151,21 000 000 〒,"Сарыарка р-н, Кубрина 20/1",21000000
krisha,3-комнатная квартира · 88.4 м² · 11/14 этаж,https://krisha.kz/a/show/1005781080?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=152,53 000 000 〒,"Есильский р-н, Туркестан 14",53000000
krisha,3-комнатная квартира · 75 м² · 5/9 этаж,https://krisha.kz/a/show/1005779893?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=153,32 500 000 〒,"Алматы р-н, Мустафина 21/5-7",32500000
krisha,4-комнатная квартира · 270 м² · 5 этаж,https://krisha.kz/a/show/1005774247?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=154,269 900 000 〒,"Медеуский р-н, Омаровой 25/1,",269900000
krisha,3-комнатная квартира · 67.1 м² · 3/5 этаж,https://krisha.kz/a/show/1004116187?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=155,29 500 000 〒,Есенберлин 35а,29500000
krisha,5-комнатная квартира · 200 м² · 2/9 этаж,https://krisha.kz/a/show/761568123?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=156,90 000 000 〒,"Сарыарка р-н, Сарыарка 16 — Бегельдинова",90000000
krisha,2-комнатная квартира · 63.6 м² · 13/13 этаж,https://krisha.kz/a/show/761325744?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=157,44 000 000 〒,"Бостандыкский р-н, Журавлева 28 — Абиша Кекилбайулы - Байкадамова",44000000
krisha,4-комнатная квартира · 115 м² · 10/11 этаж,https://krisha.kz/a/show/760979526?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=158,79 800 000 〒,"Есильский р-н, Бухар Жырау 34а — Бокейхана",79800000
krisha,1-комнатная квартира · 30.09 м² · 1/10 этаж,https://krisha.kz/a/show/699795671?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=159,23 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Алтын Орда",23000000
krisha,3-комнатная квартира · 78 м² · 7/9 этаж,https://krisha.kz/a/show/699563093?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=160,41 000 000 〒,"Алатауский р-н, мкр Зердели, Мкр Зердели (Алгабас-6)",41000000
krisha,4-комнатная квартира · 122.38 м²,https://krisha.kz/a/show/694707424?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=161,от 86 522 660 〒,"Есильский р-н, Бухар Жырау 33",86522660
krisha,3-комнатная квартира · 95.12 м²,https://krisha.kz/a/show/694787603?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=162,от 60 306 080 〒,"Каратауский р-н, мкр Нурсат 2, Байтерекова 12",60306080
krisha,2-комнатная квартира · 73.1 м²,https://krisha.kz/a/show/760067393?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=163,от 34 503 200 〒,Акберен стр. №4/5,34503200
krisha,1-комнатная квартира · 58 м²,https://krisha.kz/a/show/687262527?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=164,от 31 842 000 〒,"Турксибский р-н, Сарыарка 1/1",31842000
krisha,1-комнатная квартира · 50 м² · 9/12 этаж,https://krisha.kz/a/show/1005283427?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=165,21 000 000 〒,"Сарыарка р-н, Кубрина 20/1",21000000
krisha,3-комнатная квартира · 88.4 м² · 11/14 этаж,https://krisha.kz/a/show/1005781080?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=166,53 000 000 〒,"Есильский р-н, Туркестан 14",53000000
